trkpt - lon,trkpt - lat,trkpt - ele,trkpt - time,time,Day
-58.47517,-34.573116,14.335753,2016-02-23T19:54:54.011-03:00,19:54:54:5454,2016-02-23
-58.47528,-34.573174,14.360865,2016-02-23T19:54:58.100-03:00,19:54:58:5458,2016-02-23
-58.475388,-34.573223,14.38427,2016-02-23T19:55:02.189-03:00,19:55:02:552,2016-02-23
-58.475513,-34.573273,14.41038,2016-02-23T19:55:06.278-03:00,19:55:06:556,2016-02-23
-58.475616,-34.573334,14.434951,2016-02-23T19:55:10.367-03:00,19:55:10:5510,2016-02-23
-58.47572,-34.573402,15.043003,2016-02-23T19:55:14.456-03:00,19:55:14:5514,2016-02-23
-58.475777,-34.5735,14.566721,2016-02-23T19:55:18.545-03:00,19:55:18:5518,2016-02-23
-58.475735,-34.573597,14.104775,2016-02-23T19:55:22.634-03:00,19:55:22:5522,2016-02-23
-58.475685,-34.57369,13.668316,2016-02-23T19:55:26.723-03:00,19:55:26:5526,2016-02-23
-58.47563,-34.57378,13.219512,2016-02-23T19:55:30.812-03:00,19:55:30:5530,2016-02-23
-58.475586,-34.573883,12.7332735,2016-02-23T19:55:34.900-03:00,19:55:34:5534,2016-02-23
-58.475536,-34.573963,12.323097,2016-02-23T19:55:38.989-03:00,19:55:38:5538,2016-02-23
-58.475445,-34.57403,11.885045,2016-02-23T19:55:43.078-03:00,19:55:43:5543,2016-02-23
-58.47536,-34.5741,11.455357,2016-02-23T19:55:47.167-03:00,19:55:47:5547,2016-02-23
-58.47527,-34.574173,10.978676,2016-02-23T19:55:51.256-03:00,19:55:51:5551,2016-02-23
-58.475136,-34.57414,10.474518,2016-02-23T19:55:55.345-03:00,19:55:55:5555,2016-02-23
-58.47504,-34.57407,10.002616,2016-02-23T19:55:59.434-03:00,19:55:59:5559,2016-02-23
-58.47494,-34.574028,9.260686,2016-02-23T19:56:03.523-03:00,19:56:03:563,2016-02-23
-58.474846,-34.57397,8.9048395,2016-02-23T19:56:07.612-03:00,19:56:07:567,2016-02-23
-58.474735,-34.57391,8.848648,2016-02-23T19:56:11.701-03:00,19:56:11:5611,2016-02-23
-58.474606,-34.57386,8.705559,2016-02-23T19:56:15.790-03:00,19:56:15:5615,2016-02-23
-58.474503,-34.5738,8.580383,2016-02-23T19:56:19.879-03:00,19:56:19:5619,2016-02-23
-58.474487,-34.573704,8.464544,2016-02-23T19:56:23.968-03:00,19:56:23:5623,2016-02-23
-58.474556,-34.573616,8.336654,2016-02-23T19:56:28.057-03:00,19:56:28:5628,2016-02-23
-58.474648,-34.57354,8.207135,2016-02-23T19:56:32.146-03:00,19:56:32:5632,2016-02-23
-58.474724,-34.573463,8.0876045,2016-02-23T19:56:36.235-03:00,19:56:36:5636,2016-02-23
-58.4748,-34.57338,7.962646,2016-02-23T19:56:40.324-03:00,19:56:40:5640,2016-02-23
-58.47487,-34.573303,7.846807,2016-02-23T19:56:44.413-03:00,19:56:44:5644,2016-02-23
-58.47494,-34.57321,7.7155514,2016-02-23T19:56:48.502-03:00,19:56:48:5648,2016-02-23
-58.475006,-34.573135,7.0960436,2016-02-23T19:56:52.591-03:00,19:56:52:5652,2016-02-23
-58.47511,-34.573086,8.143266,2016-02-23T19:56:56.680-03:00,19:56:56:5656,2016-02-23
-58.475212,-34.573116,9.129116,2016-02-23T19:57:00.768-03:00,19:57:00:570,2016-02-23
-58.475315,-34.57318,10.271807,2016-02-23T19:57:04.857-03:00,19:57:04:574,2016-02-23
-58.4754,-34.573242,11.263502,2016-02-23T19:57:08.946-03:00,19:57:08:578,2016-02-23
-58.4755,-34.573288,12.300982,2016-02-23T19:57:13.035-03:00,19:57:13:5713,2016-02-23
-58.47561,-34.57333,12.396125,2016-02-23T19:57:17.124-03:00,19:57:17:5717,2016-02-23
-58.47572,-34.573383,12.493299,2016-02-23T19:57:21.213-03:00,19:57:21:5721,2016-02-23
-58.4758,-34.573456,12.587087,2016-02-23T19:57:25.302-03:00,19:57:25:5725,2016-02-23
-58.475773,-34.573566,12.693825,2016-02-23T19:57:29.391-03:00,19:57:29:5729,2016-02-23
-58.475704,-34.573673,12.807505,2016-02-23T19:57:33.480-03:00,19:57:33:5733,2016-02-23
-58.475647,-34.573753,12.894944,2016-02-23T19:57:37.569-03:00,19:57:37:5737,2016-02-23
-58.475582,-34.57383,12.982976,2016-02-23T19:57:41.658-03:00,19:57:41:5741,2016-02-23
-58.475513,-34.573933,13.861506,2016-02-23T19:57:45.747-03:00,19:57:45:5745,2016-02-23
-58.475437,-34.57402,14.57121,2016-02-23T19:57:49.836-03:00,19:57:49:5749,2016-02-23
-58.475353,-34.574093,14.992748,2016-02-23T19:57:53.925-03:00,19:57:53:5753,2016-02-23
-58.475273,-34.574173,14.995785,2016-02-23T19:57:58.014-03:00,19:57:58:5758,2016-02-23
-58.475163,-34.574207,14.998613,2016-02-23T19:58:02.103-03:00,19:58:02:582,2016-02-23
-58.475067,-34.574158,15.0013075,2016-02-23T19:58:06.192-03:00,19:58:06:586,2016-02-23
-58.474964,-34.574093,15.004413,2016-02-23T19:58:10.281-03:00,19:58:10:5810,2016-02-23
-58.474876,-34.57402,15.007391,2016-02-23T19:58:14.370-03:00,19:58:14:5814,2016-02-23
-58.474773,-34.573948,15.010637,2016-02-23T19:58:18.459-03:00,19:58:18:5818,2016-02-23
-58.474674,-34.573883,15.013681,2016-02-23T19:58:22.548-03:00,19:58:22:5822,2016-02-23
-58.474567,-34.573822,15.057061,2016-02-23T19:58:26.636-03:00,19:58:26:5826,2016-02-23
-58.47452,-34.57374,15.057061,2016-02-23T19:58:30.725-03:00,19:58:30:5830,2016-02-23
-58.47456,-34.573627,15.057061,2016-02-23T19:58:34.814-03:00,19:58:34:5834,2016-02-23
-58.47463,-34.57354,15.057061,2016-02-23T19:58:38.903-03:00,19:58:38:5838,2016-02-23
-58.47472,-34.57345,15.057061,2016-02-23T19:58:42.992-03:00,19:58:42:5842,2016-02-23
-58.47481,-34.573368,15.057061,2016-02-23T19:58:47.081-03:00,19:58:47:5847,2016-02-23
-58.474907,-34.573227,11.830255,2016-02-23T19:58:51.170-03:00,19:58:51:5851,2016-02-23
-58.474926,-34.573204,11.830255,2016-02-23T19:58:55.259-03:00,19:58:55:5855,2016-02-23
-58.474983,-34.573124,11.830255,2016-02-23T19:58:59.348-03:00,19:58:59:5859,2016-02-23
-58.475014,-34.573093,9.312239,2016-02-23T19:59:03.437-03:00,19:59:03:593,2016-02-23
-58.475033,-34.57308,8.833052,2016-02-23T19:59:07.526-03:00,19:59:07:597,2016-02-23
-58.475132,-34.57306,8.385813,2016-02-23T19:59:11.615-03:00,19:59:11:5911,2016-02-23
-58.475155,-34.573067,8.434382,2016-02-23T19:59:15.704-03:00,19:59:15:5915,2016-02-23
-58.475243,-34.57312,8.6735115,2016-02-23T19:59:19.793-03:00,19:59:19:5919,2016-02-23
-58.47534,-34.573174,8.921007,2016-02-23T19:59:23.882-03:00,19:59:23:5923,2016-02-23
-58.47545,-34.573227,9.187327,2016-02-23T19:59:27.971-03:00,19:59:27:5927,2016-02-23
-58.47556,-34.573277,9.454111,2016-02-23T19:59:32.060-03:00,19:59:32:5932,2016-02-23
-58.47566,-34.573345,9.731817,2016-02-23T19:59:36.149-03:00,19:59:36:5936,2016-02-23
-58.475758,-34.573414,10.006503,2016-02-23T19:59:40.238-03:00,19:59:40:5940,2016-02-23
-58.475777,-34.57352,10.290716,2016-02-23T19:59:44.327-03:00,19:59:44:5944,2016-02-23
-58.475723,-34.573624,10.574,2016-02-23T19:59:48.416-03:00,19:59:48:5948,2016-02-23
-58.475666,-34.573708,10.825447,2016-02-23T19:59:52.504-03:00,19:59:52:5952,2016-02-23
-58.475597,-34.5738,11.102689,2016-02-23T19:59:56.593-03:00,19:59:56:5956,2016-02-23
-58.475533,-34.57389,11.380395,2016-02-23T20:00:00.682-03:00,20:00:00:00,2016-02-23
-58.47546,-34.57398,11.649735,2016-02-23T20:00:04.771-03:00,20:00:04:04,2016-02-23
-58.47539,-34.574062,11.91652,2016-02-23T20:00:08.860-03:00,20:00:08:08,2016-02-23
-58.475315,-34.574135,12.1626215,2016-02-23T20:00:12.949-03:00,20:00:12:012,2016-02-23
-58.475212,-34.57416,12.396638,2016-02-23T20:00:17.038-03:00,20:00:17:017,2016-02-23
-58.47509,-34.574123,12.673415,2016-02-23T20:00:21.127-03:00,20:00:21:021,2016-02-23
-58.474976,-34.574062,12.960882,2016-02-23T20:00:25.216-03:00,20:00:25:025,2016-02-23
-58.474873,-34.574,13.232779,2016-02-23T20:00:29.305-03:00,20:00:29:029,2016-02-23
-58.47478,-34.57395,13.465402,2016-02-23T20:00:33.394-03:00,20:00:33:033,2016-02-23
-58.474674,-34.573895,13.739158,2016-02-23T20:00:37.483-03:00,20:00:37:037,2016-02-23
-58.47456,-34.573837,14.551893,2016-02-23T20:00:41.572-03:00,20:00:41:041,2016-02-23
-58.47449,-34.573757,15.545425,2016-02-23T20:00:45.661-03:00,20:00:45:045,2016-02-23
-58.47455,-34.573658,16.455128,2016-02-23T20:00:49.750-03:00,20:00:49:049,2016-02-23
-58.47463,-34.573578,16.856112,2016-02-23T20:00:53.839-03:00,20:00:53:053,2016-02-23
-58.474697,-34.573494,15.933631,2016-02-23T20:00:57.928-03:00,20:00:57:057,2016-02-23
-58.474777,-34.573406,14.942576,2016-02-23T20:01:02.017-03:00,20:01:02:12,2016-02-23
-58.474873,-34.57332,13.891927,2016-02-23T20:01:06.106-03:00,20:01:06:16,2016-02-23
-58.47495,-34.57324,12.955568,2016-02-23T20:01:10.195-03:00,20:01:10:110,2016-02-23
-58.474995,-34.573147,12.054312,2016-02-23T20:01:14.284-03:00,20:01:14:114,2016-02-23
-58.475105,-34.5731,11.122035,2016-02-23T20:01:18.372-03:00,20:01:18:118,2016-02-23
-58.47521,-34.57314,9.974752,2016-02-23T20:01:22.461-03:00,20:01:22:122,2016-02-23
-58.475327,-34.573193,9.261024,2016-02-23T20:01:26.550-03:00,20:01:26:126,2016-02-23
-58.47542,-34.57325,8.9130335,2016-02-23T20:01:30.639-03:00,20:01:30:130,2016-02-23
-58.475517,-34.5733,8.894298,2016-02-23T20:01:34.728-03:00,20:01:34:134,2016-02-23
-58.475616,-34.57334,8.875599,2016-02-23T20:01:38.817-03:00,20:01:38:138,2016-02-23
-58.475716,-34.573383,8.856845,2016-02-23T20:01:42.906-03:00,20:01:42:142,2016-02-23
-58.475807,-34.573463,8.834758,2016-02-23T20:01:46.995-03:00,20:01:46:146,2016-02-23
-58.475777,-34.57356,8.814594,2016-02-23T20:01:51.084-03:00,20:01:51:151,2016-02-23
-58.475723,-34.57364,8.795693,2016-02-23T20:01:55.173-03:00,20:01:55:155,2016-02-23
-58.47566,-34.573734,8.773881,2016-02-23T20:01:59.262-03:00,20:01:59:159,2016-02-23
-58.47559,-34.573822,8.752637,2016-02-23T20:02:03.351-03:00,20:02:03:23,2016-02-23
-58.47551,-34.5739,8.731997,2016-02-23T20:02:07.440-03:00,20:02:07:27,2016-02-23
-58.475452,-34.573982,8.712327,2016-02-23T20:02:11.529-03:00,20:02:11:211,2016-02-23
-58.475384,-34.574066,8.6918335,2016-02-23T20:02:15.618-03:00,20:02:15:215,2016-02-23
-58.47529,-34.574142,8.669142,2016-02-23T20:02:19.707-03:00,20:02:19:219,2016-02-23
-58.47518,-34.5742,8.648081,2016-02-23T20:02:23.796-03:00,20:02:23:223,2016-02-23
-58.475063,-34.574165,8.626965,2016-02-23T20:02:27.885-03:00,20:02:27:227,2016-02-23
-58.474964,-34.57409,8.079376,2016-02-23T20:02:31.974-03:00,20:02:31:231,2016-02-23
-58.474876,-34.57403,7.876146,2016-02-23T20:02:36.063-03:00,20:02:36:236,2016-02-23
-58.47477,-34.57396,7.876146,2016-02-23T20:02:40.152-03:00,20:02:40:240,2016-02-23
-58.474663,-34.573906,7.876146,2016-02-23T20:02:44.241-03:00,20:02:44:244,2016-02-23
-58.47512,-34.5742,3.9975471,2016-02-25T19:38:02.000-03:00,19:38:02:382,2016-02-25
-58.47512,-34.5742,3.9975471,2016-02-25T19:38:05.810-03:00,19:38:05:385,2016-02-25
-58.47512,-34.5742,3.9975471,2016-02-25T19:38:09.621-03:00,19:38:09:389,2016-02-25
-58.47512,-34.5742,3.9975471,2016-02-25T19:38:13.431-03:00,19:38:13:3813,2016-02-25
-58.47502,-34.574112,4.6851273,2016-02-25T19:38:17.242-03:00,19:38:17:3817,2016-02-25
-58.47492,-34.57406,5.2529483,2016-02-25T19:38:21.052-03:00,19:38:21:3821,2016-02-25
-58.47492,-34.57406,5.2529483,2016-02-25T19:38:24.863-03:00,19:38:24:3824,2016-02-25
-58.474823,-34.574005,5.801154,2016-02-25T19:38:28.673-03:00,19:38:28:3828,2016-02-25
-58.474743,-34.57394,6.334906,2016-02-25T19:38:32.484-03:00,19:38:32:3832,2016-02-25
-58.474632,-34.57387,6.9899654,2016-02-25T19:38:36.294-03:00,19:38:36:3836,2016-02-25
-58.474514,-34.573803,7.6744485,2016-02-25T19:38:40.105-03:00,19:38:40:3840,2016-02-25
-58.47446,-34.573723,8.203038,2016-02-25T19:38:43.915-03:00,19:38:43:3843,2016-02-25
-58.474514,-34.57363,8.787378,2016-02-25T19:38:47.726-03:00,19:38:47:3847,2016-02-25
-58.474606,-34.573563,9.365523,2016-02-25T19:38:51.536-03:00,19:38:51:3851,2016-02-25
-58.474678,-34.57349,9.887029,2016-02-25T19:38:55.347-03:00,19:38:55:3855,2016-02-25
-58.474754,-34.57339,10.089693,2016-02-25T19:38:59.157-03:00,19:38:59:3859,2016-02-25
-58.47482,-34.573307,10.092484,2016-02-25T19:39:02.968-03:00,19:39:02:392,2016-02-25
-58.474907,-34.573227,10.0955925,2016-02-25T19:39:06.778-03:00,19:39:06:396,2016-02-25
-58.475002,-34.573135,10.099057,2016-02-25T19:39:10.589-03:00,19:39:10:3910,2016-02-25
-58.475098,-34.573082,10.101716,2016-02-25T19:39:14.400-03:00,19:39:14:3914,2016-02-25
-58.475224,-34.57309,10.104614,2016-02-25T19:39:18.210-03:00,19:39:18:3918,2016-02-25
-58.47534,-34.57316,10.108035,2016-02-25T19:39:22.021-03:00,19:39:22:3922,2016-02-25
-58.475433,-34.57322,10.110776,2016-02-25T19:39:25.831-03:00,19:39:25:3925,2016-02-25
-58.475533,-34.57328,10.113656,2016-02-25T19:39:29.642-03:00,19:39:29:3929,2016-02-25
-58.47563,-34.573338,10.116504,2016-02-25T19:39:33.452-03:00,19:39:33:3933,2016-02-25
-58.47575,-34.573406,10.1198435,2016-02-25T19:39:37.263-03:00,19:39:37:3937,2016-02-25
-58.475838,-34.573483,10.122864,2016-02-25T19:39:41.073-03:00,19:39:41:3941,2016-02-25
-58.47581,-34.573593,10.126097,2016-02-25T19:39:44.884-03:00,19:39:44:3944,2016-02-25
-58.475742,-34.573677,10.128934,2016-02-25T19:39:48.694-03:00,19:39:48:3948,2016-02-25
-58.475674,-34.57375,10.131549,2016-02-25T19:39:52.505-03:00,19:39:52:3952,2016-02-25
-58.475597,-34.57384,10.134726,2016-02-25T19:39:56.315-03:00,19:39:56:3956,2016-02-25
-58.475517,-34.573936,10.137935,2016-02-25T19:40:00.126-03:00,19:40:00:400,2016-02-25
-58.475452,-34.574013,10.14063,2016-02-25T19:40:03.936-03:00,19:40:03:403,2016-02-25
-58.47539,-34.574093,10.143248,2016-02-25T19:40:07.747-03:00,19:40:07:407,2016-02-25
-58.47532,-34.574165,10.145879,2016-02-25T19:40:11.557-03:00,19:40:11:4011,2016-02-25
-58.475224,-34.574234,10.148887,2016-02-25T19:40:15.368-03:00,19:40:15:4015,2016-02-25
-58.475094,-34.574196,10.152047,2016-02-25T19:40:19.179-03:00,19:40:19:4019,2016-02-25
-58.475014,-34.574135,10.154633,2016-02-25T19:40:22.989-03:00,19:40:22:4022,2016-02-25
-58.474915,-34.57405,10.157933,2016-02-25T19:40:26.800-03:00,19:40:26:4026,2016-02-25
-58.47482,-34.573994,10.160709,2016-02-25T19:40:30.610-03:00,19:40:30:4030,2016-02-25
-58.474724,-34.57393,10.163583,2016-02-25T19:40:34.421-03:00,19:40:34:4034,2016-02-25
-58.474606,-34.573864,10.166904,2016-02-25T19:40:38.231-03:00,19:40:38:4038,2016-02-25
-58.474503,-34.573795,10.169984,2016-02-25T19:40:42.042-03:00,19:40:42:4042,2016-02-25
-58.474506,-34.57368,10.173201,2016-02-25T19:40:45.852-03:00,19:40:45:4045,2016-02-25
-58.474567,-34.573597,10.175977,2016-02-25T19:40:49.663-03:00,19:40:49:4049,2016-02-25
-58.47465,-34.57353,10.178745,2016-02-25T19:40:53.473-03:00,19:40:53:4053,2016-02-25
-58.474743,-34.57344,10.182065,2016-02-25T19:40:57.284-03:00,19:40:57:4057,2016-02-25
-58.474827,-34.573353,10.1851845,2016-02-25T19:41:01.094-03:00,19:41:01:411,2016-02-25
-58.474907,-34.57326,10.18842,2016-02-25T19:41:04.905-03:00,19:41:04:414,2016-02-25
-58.47498,-34.573166,10.191586,2016-02-25T19:41:08.715-03:00,19:41:08:418,2016-02-25
-58.475075,-34.573093,10.194627,2016-02-25T19:41:12.526-03:00,19:41:12:4112,2016-02-25
-58.475212,-34.57311,10.197785,2016-02-25T19:41:16.336-03:00,19:41:16:4116,2016-02-25
-58.47531,-34.573166,10.200666,2016-02-25T19:41:20.147-03:00,19:41:20:4120,2016-02-25
-58.47541,-34.573215,10.203368,2016-02-25T19:41:23.957-03:00,19:41:23:4123,2016-02-25
-58.47552,-34.57327,10.206315,2016-02-25T19:41:27.768-03:00,19:41:27:4127,2016-02-25
-58.47561,-34.573326,10.208943,2016-02-25T19:41:31.579-03:00,19:41:31:4131,2016-02-25
-58.47571,-34.57339,10.211995,2016-02-25T19:41:35.389-03:00,19:41:35:4135,2016-02-25
-58.47581,-34.57346,10.21498,2016-02-25T19:41:39.200-03:00,19:41:39:4139,2016-02-25
-58.475792,-34.573547,10.21756,2016-02-25T19:41:43.010-03:00,19:41:43:4143,2016-02-25
-58.4757,-34.573643,10.220958,2016-02-25T19:41:46.821-03:00,19:41:46:4146,2016-02-25
-58.47564,-34.57373,11.247725,2016-02-25T19:41:50.631-03:00,19:41:50:4150,2016-02-25
-58.475582,-34.57382,12.32801,2016-02-25T19:41:54.442-03:00,19:41:54:4154,2016-02-25
-58.47552,-34.573895,12.847799,2016-02-25T19:41:58.252-03:00,19:41:58:4158,2016-02-25
-58.47543,-34.573967,12.86156,2016-02-25T19:42:02.063-03:00,19:42:02:422,2016-02-25
-58.47534,-34.574062,12.877103,2016-02-25T19:42:05.873-03:00,19:42:05:425,2016-02-25
-58.475266,-34.574146,12.891241,2016-02-25T19:42:09.684-03:00,19:42:09:429,2016-02-25
-58.475185,-34.574226,12.9051075,2016-02-25T19:42:13.494-03:00,19:42:13:4213,2016-02-25
-58.475067,-34.5742,12.918172,2016-02-25T19:42:17.305-03:00,19:42:17:4217,2016-02-25
-58.47497,-34.574127,12.932369,2016-02-25T19:42:21.115-03:00,19:42:21:4221,2016-02-25
-58.474888,-34.57406,12.945315,2016-02-25T19:42:24.926-03:00,19:42:24:4224,2016-02-25
-58.474804,-34.573982,12.958722,2016-02-25T19:42:28.736-03:00,19:42:28:4228,2016-02-25
-58.47469,-34.573914,12.974052,2016-02-25T19:42:32.547-03:00,19:42:32:4232,2016-02-25
-58.4746,-34.573856,12.986008,2016-02-25T19:42:36.358-03:00,19:42:36:4236,2016-02-25
-58.47452,-34.573776,12.999509,2016-02-25T19:42:40.168-03:00,19:42:40:4240,2016-02-25
-58.474552,-34.57367,13.013895,2016-02-25T19:42:43.979-03:00,19:42:43:4243,2016-02-25
-58.47463,-34.573586,13.027739,2016-02-25T19:42:47.789-03:00,19:42:47:4247,2016-02-25
-58.474716,-34.5735,13.042231,2016-02-25T19:42:51.600-03:00,19:42:51:4251,2016-02-25
-58.474777,-34.573425,13.054504,2016-02-25T19:42:55.410-03:00,19:42:55:4255,2016-02-25
-58.47484,-34.57333,13.068407,2016-02-25T19:42:59.221-03:00,19:42:59:4259,2016-02-25
-58.474895,-34.57324,13.081931,2016-02-25T19:43:03.031-03:00,19:43:03:433,2016-02-25
-58.47496,-34.57316,13.094701,2016-02-25T19:43:06.842-03:00,19:43:06:436,2016-02-25
-58.475037,-34.57306,13.109889,2016-02-25T19:43:10.652-03:00,19:43:10:4310,2016-02-25
-58.47516,-34.573036,13.123403,2016-02-25T19:43:14.463-03:00,19:43:14:4314,2016-02-25
-58.475273,-34.573097,13.138461,2016-02-25T19:43:18.273-03:00,19:43:18:4318,2016-02-25
-58.47538,-34.57317,13.153025,2016-02-25T19:43:22.084-03:00,19:43:22:4322,2016-02-25
-58.475483,-34.573235,13.167387,2016-02-25T19:43:25.894-03:00,19:43:25:4325,2016-02-25
-58.475594,-34.57329,13.181501,2016-02-25T19:43:29.705-03:00,19:43:29:4329,2016-02-25
-58.475708,-34.573368,13.197033,2016-02-25T19:43:33.515-03:00,19:43:33:4333,2016-02-25
-58.475815,-34.57344,13.212032,2016-02-25T19:43:37.326-03:00,19:43:37:4337,2016-02-25
-58.4758,-34.57355,13.226903,2016-02-25T19:43:41.137-03:00,19:43:41:4341,2016-02-25
-58.47575,-34.57364,13.23966,2016-02-25T19:43:44.947-03:00,19:43:44:4344,2016-02-25
-58.47569,-34.573723,13.252312,2016-02-25T19:43:48.758-03:00,19:43:48:4348,2016-02-25
-58.47563,-34.57381,13.2656,2016-02-25T19:43:52.568-03:00,19:43:52:4352,2016-02-25
-58.475563,-34.573895,13.279101,2016-02-25T19:43:56.379-03:00,19:43:56:4356,2016-02-25
-58.47548,-34.573975,13.292779,2016-02-25T19:44:00.189-03:00,19:44:00:440,2016-02-25
-58.4754,-34.57405,13.305997,2016-02-25T19:44:04.000-03:00,19:44:04:444,2016-02-25
-58.475307,-34.57412,13.319533,2016-02-25T19:44:07.810-03:00,19:44:07:447,2016-02-25
-58.47522,-34.57418,13.331807,2016-02-25T19:44:11.621-03:00,19:44:11:4411,2016-02-25
-58.47511,-34.57417,13.343715,2016-02-25T19:44:15.431-03:00,19:44:15:4415,2016-02-25
-58.475014,-34.574104,13.357358,2016-02-25T19:44:19.242-03:00,19:44:19:4419,2016-02-25
-58.47493,-34.574047,13.369277,2016-02-25T19:44:23.052-03:00,19:44:23:4423,2016-02-25
-58.474834,-34.57398,13.382731,2016-02-25T19:44:26.863-03:00,19:44:26:4426,2016-02-25
-58.474735,-34.573917,13.396315,2016-02-25T19:44:30.673-03:00,19:44:30:4430,2016-02-25
-58.474636,-34.573845,13.410453,2016-02-25T19:44:34.484-03:00,19:44:34:4434,2016-02-25
-58.474537,-34.57377,13.425205,2016-02-25T19:44:38.294-03:00,19:44:38:4438,2016-02-25
-58.474518,-34.573673,13.437916,2016-02-25T19:44:42.105-03:00,19:44:42:4442,2016-02-25
-58.474583,-34.573578,14.475187,2016-02-25T19:44:45.915-03:00,19:44:45:4445,2016-02-25
-58.47466,-34.57351,14.903055,2016-02-25T19:44:49.726-03:00,19:44:49:4449,2016-02-25
-58.474747,-34.573437,14.924185,2016-02-25T19:44:53.537-03:00,19:44:53:4453,2016-02-25
-58.47482,-34.57335,14.9469385,2016-02-25T19:44:57.347-03:00,19:44:57:4457,2016-02-25
-58.474907,-34.573284,14.966686,2016-02-25T19:45:01.158-03:00,19:45:01:451,2016-02-25
-58.474964,-34.573208,14.985558,2016-02-25T19:45:04.968-03:00,19:45:04:454,2016-02-25
-58.475018,-34.573116,15.006781,2016-02-25T19:45:08.779-03:00,19:45:08:458,2016-02-25
-58.47511,-34.573067,15.025465,2016-02-25T19:45:12.589-03:00,19:45:12:4512,2016-02-25
-58.47522,-34.573105,15.045904,2016-02-25T19:45:16.400-03:00,19:45:16:4516,2016-02-25
-58.475315,-34.573154,15.065484,2016-02-25T19:45:20.210-03:00,19:45:20:4520,2016-02-25
-58.475414,-34.5732,15.084617,2016-02-25T19:45:24.021-03:00,19:45:24:4524,2016-02-25
-58.475506,-34.573257,15.104253,2016-02-25T19:45:27.831-03:00,19:45:27:4527,2016-02-25
-58.475594,-34.573334,15.125849,2016-02-25T19:45:31.642-03:00,19:45:31:4531,2016-02-25
-58.475697,-34.57339,15.147594,2016-02-25T19:45:35.452-03:00,19:45:35:4535,2016-02-25
-58.475784,-34.573456,15.16766,2016-02-25T19:45:39.263-03:00,19:45:39:4539,2016-02-25
-58.475773,-34.573574,15.192336,2016-02-25T19:45:43.073-03:00,19:45:43:4543,2016-02-25
-58.47571,-34.573666,15.214063,2016-02-25T19:45:46.884-03:00,19:45:46:4546,2016-02-25
-58.475643,-34.573746,15.234371,2016-02-25T19:45:50.694-03:00,19:45:50:4550,2016-02-25
-58.475574,-34.573822,15.254101,2016-02-25T19:45:54.505-03:00,19:45:54:4554,2016-02-25
-58.475483,-34.57391,15.277676,2016-02-25T19:45:58.316-03:00,19:45:58:4558,2016-02-25
-58.475414,-34.573997,15.299664,2016-02-25T19:46:02.126-03:00,19:46:02:462,2016-02-25
-58.475327,-34.574093,15.324451,2016-02-25T19:46:05.937-03:00,19:46:05:465,2016-02-25
-58.475258,-34.574165,15.3432665,2016-02-25T19:46:09.747-03:00,19:46:09:469,2016-02-25
-58.475185,-34.574238,15.363463,2016-02-25T19:46:13.558-03:00,19:46:13:4613,2016-02-25
-58.47509,-34.57419,15.382838,2016-02-25T19:46:17.368-03:00,19:46:17:4617,2016-02-25
-58.474995,-34.5741,15.407384,2016-02-25T19:46:21.179-03:00,19:46:21:4621,2016-02-25
-58.474903,-34.574028,15.428849,2016-02-25T19:46:24.989-03:00,19:46:24:4624,2016-02-25
-58.474804,-34.573967,15.450426,2016-02-25T19:46:28.800-03:00,19:46:28:4628,2016-02-25
-58.4747,-34.57392,15.46982,2016-02-25T19:46:32.610-03:00,19:46:32:4632,2016-02-25
-58.474594,-34.57388,15.490353,2016-02-25T19:46:36.421-03:00,19:46:36:4636,2016-02-25
-58.474506,-34.573826,15.509149,2016-02-25T19:46:40.231-03:00,19:46:40:4640,2016-02-25
-58.474487,-34.573734,15.52843,2016-02-25T19:46:44.042-03:00,19:46:44:4644,2016-02-25
-58.47456,-34.57365,15.549821,2016-02-25T19:46:47.852-03:00,19:46:47:4647,2016-02-25
-58.474648,-34.573578,15.570989,2016-02-25T19:46:51.663-03:00,19:46:51:4651,2016-02-25
-58.47473,-34.573486,15.594731,2016-02-25T19:46:55.473-03:00,19:46:55:4655,2016-02-25
-58.47479,-34.573406,15.613863,2016-02-25T19:46:59.284-03:00,19:46:59:4659,2016-02-25
-58.474846,-34.573303,15.637363,2016-02-25T19:47:03.094-03:00,19:47:03:473,2016-02-25
-58.474895,-34.573215,15.657635,2016-02-25T19:47:06.905-03:00,19:47:06:476,2016-02-25
-58.474953,-34.573116,15.680612,2016-02-25T19:47:10.716-03:00,19:47:10:4710,2016-02-25
-58.475048,-34.573067,15.700154,2016-02-25T19:47:14.526-03:00,19:47:14:4714,2016-02-25
-58.47518,-34.573112,15.7246065,2016-02-25T19:47:18.337-03:00,19:47:18:4718,2016-02-25
-58.475296,-34.573162,15.746875,2016-02-25T19:47:22.147-03:00,19:47:22:4722,2016-02-25
-58.475414,-34.57322,15.770319,2016-02-25T19:47:25.958-03:00,19:47:25:4725,2016-02-25
-58.475513,-34.57328,16.812937,2016-02-25T19:47:29.768-03:00,19:47:29:4729,2016-02-25
-58.475616,-34.573353,17.061096,2016-02-25T19:47:33.579-03:00,19:47:33:4733,2016-02-25
-58.475723,-34.57342,16.600391,2016-02-25T19:47:37.389-03:00,19:47:37:4737,2016-02-25
-58.475777,-34.5735,16.214598,2016-02-25T19:47:41.200-03:00,19:47:41:4741,2016-02-25
